"flight","departure_time","arrival_time","origin","day","month","year","airport"
"SA 2059","17:30","18:40","DUR",21,3,2020,"JNB"
"JE 259","17:30","18:40","DUR",21,3,2020,"JNB"
"SA 209","17:40","21:45","ACC",21,3,2020,"JNB"
"B6 5224","17:40","21:45","ACC",21,3,2020,"JNB"
"UA 7227","17:40","21:45","ACC",21,3,2020,"JNB"
"CV 7145","18:00","22:10","NBO",21,3,2020,"JNB"
"BA 6431","18:00","20:10","CPT",21,3,2020,"JNB"
"QR 6340","18:00","20:10","CPT",21,3,2020,"JNB"
"SA 2021","18:25","20:35","CPT",21,3,2020,"JNB"
"JE 151","18:25","20:35","CPT",21,3,2020,"JNB"
"KL 2476","18:30","20:40","CPT",21,3,2020,"JNB"
"MN 119","18:30","20:40","CPT",21,3,2020,"JNB"
"EY 1269","18:30","20:40","CPT",21,3,2020,"JNB"
"BA 6227","18:40","19:45","DUR",21,3,2020,"JNB"
"SA 2057","18:45","19:55","DUR",21,3,2020,"JNB"
"JE 265","18:45","19:55","DUR",21,3,2020,"JNB"
"EK 764","18:50","05:05","DXB",21,3,2020,"JNB"
"SA 7158","18:50","05:05","DXB",21,3,2020,"JNB"
"LY 8783","18:50","15:35","SYD",21,3,2020,"JNB"
"QF 64","18:50","15:35","SYD",21,3,2020,"JNB"
"FA* 117","18:55","21:10","CPT",21,3,2020,"JNB"
"TM 306","19:00","20:10","MPM",21,3,2020,"JNB"
"SA 7097","19:00","20:10","MPM",21,3,2020,"JNB"
"FA* 288","19:00","20:05","DUR",21,3,2020,"JNB"
"SA 66","19:05","21:00","LUN",21,3,2020,"JNB"
"SW 6043","19:15","06:05","ISL",21,3,2020,"JNB"
"EY 603","19:15","05:20","AUH",21,3,2020,"JNB"
"A3 1919","19:15","05:20","AUH",21,3,2020,"JNB"
"AZ 3929","19:15","05:20","AUH",21,3,2020,"JNB"
"TK 43","19:15","06:05","ISL",21,3,2020,"JNB"
"BA 56","20:10","05:25","LHR",21,3,2020,"JNB"
"AA 6446","20:10","05:25","LHR",21,3,2020,"JNB"
"IB 7318","20:10","05:25","LHR",21,3,2020,"JNB"
"TM 8146","20:15","21:15","MPM",21,3,2020,"JNB"
"SA 146","20:15","21:15","MPM",21,3,2020,"JNB"
"SA 7242","20:20","06:10","ZRH",21,3,2020,"JNB"
"JE 161","20:20","22:30","CPT",21,3,2020,"JNB"
"SA 2023","20:20","22:30","CPT",21,3,2020,"JNB"
"FA* 392","20:20","21:30","DUR",21,3,2020,"JNB"
"LX 289","20:20","06:10","ZRH",21,3,2020,"JNB"
"AC 6869","20:25","06:15","FRA",21,3,2020,"JNB"
"LH 9545","20:25","06:15","FRA",21,3,2020,"JNB"
"SK 9360","20:25","06:15","FRA",21,3,2020,"JNB"
"TP 6810","20:25","06:15","FRA",21,3,2020,"JNB"
"UA 7242","20:25","06:15","FRA",21,3,2020,"JNB"
"SA 260","20:25","06:15","FRA",21,3,2020,"JNB"
"QR 1368","20:35","06:30","DOH",21,3,2020,"JNB"
"FA* 111","20:35","22:50","CPT",21,3,2020,"JNB"
"AY 6012","20:35","06:30","DOH",21,3,2020,"JNB"
"RJ 3829","20:35","06:30","DOH",21,3,2020,"JNB"
"S7 4848","20:35","06:30","DOH",21,3,2020,"JNB"
"AT 9789","20:35","06:30","DOH",21,3,2020,"JNB"
"SA 280","20:40","12:05","PER",21,3,2020,"JNB"
"HM 6451","20:40","12:05","PER",21,3,2020,"JNB"
"NZ 3180","20:40","12:05","PER",21,3,2020,"JNB"
"BA 54","22:05","07:35","LHR",21,3,2020,"JNB"
"AA 6444","22:05","07:35","LHR",21,3,2020,"JNB"
"IB 7316","22:05","07:35","LHR",21,3,2020,"JNB"
"AY 5944","22:05","07:35","LHR",21,3,2020,"JNB"
"EK 766","22:20","08:15","DXB",21,3,2020,"JNB"
"VS 462","22:20","07:40","LHR",21,3,2020,"JNB"
"SA 7162","22:20","08:15","DXB",21,3,2020,"JNB"
"ET 858","23:00","05:25","ADD",21,3,2020,"JNB"
"KP 1201","23:00","05:25","ADD",21,3,2020,"JNB"
"KU 6858","23:00","05:25","ADD",21,3,2020,"JNB"
"SA 7202","23:00","05:25","ADD",21,3,2020,"JNB"
"TK 6506","02:50","06:50","TNR",21,3,2020,"JNB"
"KP 61","03:30","07:50","LBV",21,3,2020,"JNB"
"ET 1021","03:30","07:50","LBV",21,3,2020,"JNB"
"KQ 765","01:55","07:00","NBO",22,3,2020,"JNB"
"SW 2729","01:55","07:00","NBO",22,3,2020,"JNB"
"EY 4076","01:55","07:00","NBO",22,3,2020,"JNB"
"TK 6506","02:50","06:50","TNR",22,3,2020,"JNB"
"WB 103","03:10","07:00","KGL",22,3,2020,"JNB"
"SA 7168","03:10","07:00","KGL",22,3,2020,"JNB"
"KP 61","03:30","07:50","LBV",22,3,2020,"JNB"
"ET 1021","03:30","07:50","LBV",22,3,2020,"JNB"
"JE 241","05:55","07:05","DUR",22,3,2020,"JNB"
"SA 2043","05:55","07:05","DUR",22,3,2020,"JNB"
"FA* 200","05:55","08:10","CPT",22,3,2020,"JNB"
"JE 123","05:55","08:05","CPT",22,3,2020,"JNB"
"SA 2003","05:55","08:05","CPT",22,3,2020,"JNB"
"FA* 286","06:00","07:15","DUR",22,3,2020,"JNB"
"SA 2061","06:10","07:55","PLZ",22,3,2020,"JNB"
"JE 525","06:10","07:55","PLZ",22,3,2020,"JNB"
"FA* 268","06:30","07:45","DUR",22,3,2020,"JNB"
"FA* 236","06:30","08:15","PLZ",22,3,2020,"JNB"
"SW 722","06:40","08:45","WDH",22,3,2020,"JNB"
"ET 1188","06:40","08:45","WDH",22,3,2020,"JNB"
"KQ 4338","06:40","08:45","WDH",22,3,2020,"JNB"
"JE 243","06:45","07:55","DUR",22,3,2020,"JNB"
"SA 2047","06:45","07:55","DUR",22,3,2020,"JNB"
"MN 801","06:45","08:15","ELS",22,3,2020,"JNB"
"EY 1270","06:45","08:15","ELS",22,3,2020,"JNB"
"KL 2484","06:45","08:15","ELS",22,3,2020,"JNB"
"KQ 4600","06:45","08:15","ELS",22,3,2020,"JNB"
"MN 903","06:50","08:45","GRJ",22,3,2020,"JNB"
"EY 1274","06:50","08:45","GRJ",22,3,2020,"JNB"
"KL 2485","06:50","08:45","GRJ",22,3,2020,"JNB"
"KQ 4668","06:50","08:45","GRJ",22,3,2020,"JNB"
"FA* 254","07:00","09:00","GRJ",22,3,2020,"JNB"
"BA 6201","07:00","08:05","DUR",22,3,2020,"JNB"
"OZ 6792","07:10","09:25","CPT",22,3,2020,"JNB"
"VA 5538","07:10","09:25","CPT",22,3,2020,"JNB"
"SQ 478","07:10","09:25","CPT",22,3,2020,"JNB"
"NZ 3278","07:10","09:25","CPT",22,3,2020,"JNB"
"FA* 298","07:20","09:30","CPT",22,3,2020,"JNB"
"SA 1003","08:00","09:00","BFN",22,3,2020,"JNB"
"MN 117","08:10","10:20","CPT",22,3,2020,"JNB"
"KL 2491","08:10","10:20","CPT",22,3,2020,"JNB"
"KQ 4646","08:10","10:20","CPT",22,3,2020,"JNB"
"FA* 412","08:10","09:25","DUR",22,3,2020,"JNB"
"BA 6233","08:10","09:50","PLZ",22,3,2020,"JNB"
"EY 1262","08:10","10:20","CPT",22,3,2020,"JNB"
"SA 7099","08:20","09:30","MPM",22,3,2020,"JNB"
"FA* 129","08:20","10:25","CPT",22,3,2020,"JNB"
"TM 312","08:20","09:30","MPM",22,3,2020,"JNB"
"SA 8403","08:25","09:20","BFN",22,3,2020,"JNB"
"FA* 107","08:30","10:45","CPT",22,3,2020,"JNB"
"SA 8152","08:30","11:00","NLA",22,3,2020,"JNB"
"SA 2049","08:35","09:45","DUR",22,3,2020,"JNB"
"JE 245","08:35","09:45","DUR",22,3,2020,"JNB"
"NZ 3105","08:50","10:55","CPT",22,3,2020,"JNB"
"UA 7243","08:50","10:55","CPT",22,3,2020,"JNB"
"SA 313","08:50","10:55","CPT",22,3,2020,"JNB"
"KQ 4660","09:00","11:10","CPT",22,3,2020,"JNB"
"KEM 702","09:00","11:30","PBZ",22,3,2020,"JNB"
"SA 8827","09:00","09:50","MQP",22,3,2020,"JNB"
"MN 133","09:00","11:10","CPT",22,3,2020,"JNB"
"KL 2472","09:00","11:10","CPT",22,3,2020,"JNB"
"SA 1797","09:20","11:40","FBM",22,3,2020,"JNB"
"FA* 292","09:25","11:35","CPT",22,3,2020,"JNB"
"SA 170","10:00","12:25","LLW",22,3,2020,"JNB"
"SA 8843","10:00","11:00","MQP",22,3,2020,"JNB"
"SA 8252","10:00","14:00","TNR",22,3,2020,"JNB"
"SA 8861","10:00","11:00","SZK",22,3,2020,"JNB"
"SA 184","10:00","15:00","NBO",22,3,2020,"JNB"
"SA 8471","10:10","11:45","ELS",22,3,2020,"JNB"
"SA 323","10:15","12:20","CPT",22,3,2020,"JNB"
"MS 9442","10:15","12:20","CPT",22,3,2020,"JNB"
"NZ 3101","10:15","12:20","CPT",22,3,2020,"JNB"
"SK 9374","10:15","12:20","CPT",22,3,2020,"JNB"
"UA 7247","10:15","12:20","CPT",22,3,2020,"JNB"
"B6 5205","10:15","12:20","CPT",22,3,2020,"JNB"
"LA 8594","10:15","12:20","CPT",22,3,2020,"JNB"
"SA 8141","10:20","12:40","WVB",22,3,2020,"JNB"
"KEM 602","10:20","11:50","MGH",22,3,2020,"JNB"
"JE 247","10:25","11:35","DUR",22,3,2020,"JNB"
"SA 2041","10:25","11:35","DUR",22,3,2020,"JNB"
"SA 2011","10:25","12:35","CPT",22,3,2020,"JNB"
"JE 131","10:25","12:35","CPT",22,3,2020,"JNB"
"MS 9446","10:30","12:05","HRE",22,3,2020,"JNB"
"SA 186","10:30","14:50","DAR",22,3,2020,"JNB"
"MS 9448","10:30","12:25","LUN",22,3,2020,"JNB"
"SA 62","10:30","12:25","LUN",22,3,2020,"JNB"
"SA 22","10:30","12:05","HRE",22,3,2020,"JNB"
"BA 6409","10:35","12:45","CPT",22,3,2020,"JNB"
"LA 8059","12:00","16:50","GRU",22,3,2020,"JNB"
"CX 7805","12:00","16:50","GRU",22,3,2020,"JNB"
"BP 212","12:00","13:05","GBE",22,3,2020,"JNB"
"SA 6772","12:00","14:00","LUN",22,3,2020,"JNB"
"FA* 256","12:05","14:05","GRJ",22,3,2020,"JNB"
"KQ 761","12:10","17:15","NBO",22,3,2020,"JNB"
"SW 2723","12:10","17:15","NBO",22,3,2020,"JNB"
"SA 8735","12:15","13:15","PZB",22,3,2020,"JNB"
"SA 1227","12:15","13:20","HDS",22,3,2020,"JNB"
"ET 21","12:20","14:35","BLZ",22,3,2020,"JNB"
"BA 6275","12:20","14:20","WDH",22,3,2020,"JNB"
"TK 38","12:30","13:45","MPM",22,3,2020,"JNB"
"FA* 373","12:35","14:15","PLZ",22,3,2020,"JNB"
"QR 6330","12:40","14:50","CPT",22,3,2020,"JNB"
"SA 1769","12:40","13:35","GBE",22,3,2020,"JNB"
"BA 6417","12:40","14:50","CPT",22,3,2020,"JNB"
"MP 8562","12:45","17:05","DAR",22,3,2020,"JNB"
"FJW 8334","12:55","14:35","HRE",22,3,2020,"JNB"
"FA* 242","13:00","14:30","ELS",22,3,2020,"JNB"
"SA 8859","13:05","14:00","HDS",22,3,2020,"JNB"
"AY 6008","13:10","23:05","DOH",22,3,2020,"JNB"
"S7 4658","13:10","23:05","DOH",22,3,2020,"JNB"
"JE 253","13:10","14:20","DUR",22,3,2020,"JNB"
"QR 1364","13:10","23:05","DOH",22,3,2020,"JNB"
"AT 9790","13:10","23:05","DOH",22,3,2020,"JNB"
"SA 1271","14:00","15:15","DUR",22,3,2020,"JNB"
"JE 821","14:00","15:55","GRJ",22,3,2020,"JNB"
"SA 2077","14:00","15:55","GRJ",22,3,2020,"JNB"
"QR 6332","14:05","16:15","CPT",22,3,2020,"JNB"
"TM 334","14:05","16:25","TET",22,3,2020,"JNB"
"BA 6419","14:05","16:15","CPT",22,3,2020,"JNB"
"AI 7580","14:10","20:25","ADD",22,3,2020,"JNB"
"ET 808","14:10","20:25","ADD",22,3,2020,"JNB"
"OZ 9773","14:10","20:25","ADD",22,3,2020,"JNB"
"SA 7200","14:10","20:25","ADD",22,3,2020,"JNB"
"SQ 6066","14:10","20:25","ADD",22,3,2020,"JNB"
"KP 1011","14:10","20:25","ADD",22,3,2020,"JNB"
"FA* 296","14:10","16:15","CPT",22,3,2020,"JNB"
"KU 6808","14:10","20:25","ADD",22,3,2020,"JNB"
"QR 6312","14:15","15:20","DUR",22,3,2020,"JNB"
"BA 6209","14:15","15:20","DUR",22,3,2020,"JNB"
"MN 127","14:25","16:35","CPT",22,3,2020,"JNB"
"KQ 4636","14:25","16:35","CPT",22,3,2020,"JNB"
"AF 6646","14:25","16:35","CPT",22,3,2020,"JNB"
"SV 949","14:35","19:35","NBO",22,3,2020,"JNB"
"UU 342","14:45","20:35","RUN",22,3,2020,"JNB"
"JE 147","14:50","17:00","CPT",22,3,2020,"JNB"
"SA 2025","14:50","17:00","CPT",22,3,2020,"JNB"
"FA* 382","14:55","16:25","ELS",22,3,2020,"JNB"
"QR 6334","15:00","17:10","CPT",22,3,2020,"JNB"
"BA 6427","16:00","18:10","CPT",22,3,2020,"JNB"
"QR 6336","16:00","18:10","CPT",22,3,2020,"JNB"
"FA* 228","16:05","18:05","GRJ",22,3,2020,"JNB"
"SA 8445","16:05","17:15","RCB",22,3,2020,"JNB"
"SA 8086","16:05","16:55","SHO",22,3,2020,"JNB"
"QR 6324","16:10","17:50","PLZ",22,3,2020,"JNB"
"BA 6237","16:10","17:50","PLZ",22,3,2020,"JNB"
"SA 2019","16:15","18:25","CPT",22,3,2020,"JNB"
"MN 633","16:15","17:20","DUR",22,3,2020,"JNB"
"KQ 4624","16:15","17:20","DUR",22,3,2020,"JNB"
"SA 8458","16:15","17:10","GBE",22,3,2020,"JNB"
"BA 6219","16:15","17:20","DUR",22,3,2020,"JNB"
"JE 149","16:15","18:25","CPT",22,3,2020,"JNB"
"FJW 8666","16:20","17:40","BUQ",22,3,2020,"JNB"
"SA 8164","16:20","18:15","LUN",22,3,2020,"JNB"
"SA 8102","16:25","18:15","HRE",22,3,2020,"JNB"
"KQ 4616","16:30","18:25","GRJ",22,3,2020,"JNB"
"SA 8427","16:30","17:40","KIM",22,3,2020,"JNB"
"MN 913","16:30","18:25","GRJ",22,3,2020,"JNB"
"SA 8815","16:35","17:35","PTG",22,3,2020,"JNB"
"DT 578","16:35","19:05","LAD",22,3,2020,"JNB"
"SA 7031","16:35","19:05","LAD",22,3,2020,"JNB"
"FJW 8336","16:45","18:25","HRE",22,3,2020,"JNB"
"WB 107","16:50","19:00","LUN",22,3,2020,"JNB"
"SA 7166","16:50","19:00","LUN",22,3,2020,"JNB"
"BA 6431","18:00","20:10","CPT",22,3,2020,"JNB"
"QR 6340","18:00","20:10","CPT",22,3,2020,"JNB"
"KL 2476","18:05","20:15","CPT",22,3,2020,"JNB"
"KQ 4642","18:05","20:15","CPT",22,3,2020,"JNB"
"MN 131","18:05","20:15","CPT",22,3,2020,"JNB"
"SA 8837","18:05","18:55","MQP",22,3,2020,"JNB"
"QR 6326","18:15","19:55","PLZ",22,3,2020,"JNB"
"BA 6239","18:15","19:55","PLZ",22,3,2020,"JNB"
"UM 462","18:25","20:10","HRE",22,3,2020,"JNB"
"SA 2021","18:25","20:35","CPT",22,3,2020,"JNB"
"JE 151","18:25","20:35","CPT",22,3,2020,"JNB"
"SA 8469","18:30","20:15","PLZ",22,3,2020,"JNB"
"BA 6227","18:40","19:45","DUR",22,3,2020,"JNB"
"TM 306","18:45","19:55","MPM",22,3,2020,"JNB"
"SA 7097","18:45","19:55","MPM",22,3,2020,"JNB"
"FA* 121","18:45","20:55","CPT",22,3,2020,"JNB"
"JE 265","18:45","19:55","DUR",22,3,2020,"JNB"
"SA 2057","18:45","19:55","DUR",22,3,2020,"JNB"
"FA* 238","18:45","20:25","PLZ",22,3,2020,"JNB"
"SA 1779","18:45","19:40","GBE",22,3,2020,"JNB"
"QF 64","18:50","15:35","SYD",22,3,2020,"JNB"
"SA 7158","18:50","05:05","DXB",22,3,2020,"JNB"
"EK 764","18:50","05:05","DXB",22,3,2020,"JNB"
"LY 8783","18:50","15:35","SYD",22,3,2020,"JNB"
"KQ 4336","19:00","21:05","WDH",22,3,2020,"JNB"
"BA 56","20:10","05:25","LHR",22,3,2020,"JNB"
"AA 6446","20:10","05:25","LHR",22,3,2020,"JNB"
"IB 7318","20:10","05:25","LHR",22,3,2020,"JNB"
"SA 146","20:15","21:15","MPM",22,3,2020,"JNB"
"TM 8146","20:15","21:15","MPM",22,3,2020,"JNB"
"FA* 103","20:15","22:30","CPT",22,3,2020,"JNB"
"TP 6812","20:15","21:15","MPM",22,3,2020,"JNB"
"LX 289","20:20","06:10","ZRH",22,3,2020,"JNB"
"SA 2027","20:20","22:30","CPT",22,3,2020,"JNB"
"FA* 392","20:20","21:30","DUR",22,3,2020,"JNB"
"MN 625","20:20","21:25","DUR",22,3,2020,"JNB"
"EY 1276","20:20","21:25","DUR",22,3,2020,"JNB"
"JE 173","20:20","22:30","CPT",22,3,2020,"JNB"
"SA 7242","20:20","06:10","ZRH",22,3,2020,"JNB"
"AC 6869","20:25","06:15","FRA",22,3,2020,"JNB"
"LH 9545","20:25","06:15","FRA",22,3,2020,"JNB"
"SK 9360","20:25","06:15","FRA",22,3,2020,"JNB"
"TP 6810","20:25","06:15","FRA",22,3,2020,"JNB"
"UA 7242","20:25","06:15","FRA",22,3,2020,"JNB"
"SA 260","20:25","06:15","FRA",22,3,2020,"JNB"
"VA 5020","20:40","12:05","PER",22,3,2020,"JNB"
"AT 9791","20:40","06:35","DOH",22,3,2020,"JNB"
"RJ 3829","20:40","06:35","DOH",22,3,2020,"JNB"
"S7 4848","20:40","06:35","DOH",22,3,2020,"JNB"
"SA 280","20:40","12:05","PER",22,3,2020,"JNB"
"BA 54","22:05","07:35","LHR",22,3,2020,"JNB"
"AY 5944","22:05","07:35","LHR",22,3,2020,"JNB"
"IB 7316","22:05","07:35","LHR",22,3,2020,"JNB"
"AA 6444","22:05","07:35","LHR",22,3,2020,"JNB"
"EK 766","22:20","08:15","DXB",22,3,2020,"JNB"
"SA 7162","22:20","08:15","DXB",22,3,2020,"JNB"
"VS 462","22:20","07:40","LHR",22,3,2020,"JNB"
"ET 858","23:00","05:25","ADD",22,3,2020,"JNB"
"KP 1201","23:00","05:25","ADD",22,3,2020,"JNB"
"KU 6858","23:00","05:25","ADD",22,3,2020,"JNB"
"SA 7202","23:00","05:25","ADD",22,3,2020,"JNB"
"KL 592","23:55","10:15","AMS",22,3,2020,"JNB"
"AF 8282","23:55","10:15","AMS",22,3,2020,"JNB"
"DL 9470","23:55","10:15","AMS",22,3,2020,"JNB"
"MF 9920","23:55","10:15","AMS",22,3,2020,"JNB"
"KQ 765","01:55","07:00","NBO",23,3,2020,"JNB"
"SW 2729","01:55","07:00","NBO",23,3,2020,"JNB"
"EY 4076","01:55","07:00","NBO",23,3,2020,"JNB"
"KP 63","04:30","10:05","LOS",23,3,2020,"JNB"
"ET 3808","05:00","11:30","ADD",23,3,2020,"JNB"
"FA* 250","05:45","07:45","GRJ",23,3,2020,"JNB"
"SA 8401","05:50","06:45","BFN",23,3,2020,"JNB"
"SA 8421","05:55","07:05","KIM",23,3,2020,"JNB"
"KEM 402","05:55","07:15","SIS",23,3,2020,"JNB"
"JE 241","05:55","07:05","DUR",23,3,2020,"JNB"
"SA 2043","05:55","07:05","DUR",23,3,2020,"JNB"
"FA* 200","05:55","08:10","CPT",23,3,2020,"JNB"
"JE 123","05:55","08:05","CPT",23,3,2020,"JNB"
"SA 2003","05:55","08:05","CPT",23,3,2020,"JNB"
"FA* 286","06:00","07:15","DUR",23,3,2020,"JNB"
"SA 1101","06:00","07:10","KIM",23,3,2020,"JNB"
"SA 8452","06:05","07:00","GBE",23,3,2020,"JNB"
"SA 1001","06:10","07:05","BFN",23,3,2020,"JNB"
"SA 8751","06:15","07:30","UTT",23,3,2020,"JNB"
"FA* 369","06:15","08:00","PLZ",23,3,2020,"JNB"
"SA 8771","06:25","07:45","SIS",23,3,2020,"JNB"
"MN 101","06:25","08:35","CPT",23,3,2020,"JNB"
"EY 1262","06:25","08:35","CPT",23,3,2020,"JNB"
"KL 2490","06:25","08:35","CPT",23,3,2020,"JNB"
"KQ 4644","06:25","08:35","CPT",23,3,2020,"JNB"
"SA 8100","06:25","08:15","HRE",23,3,2020,"JNB"
"MN 601","06:30","07:35","DUR",23,3,2020,"JNB"
"EY 1266","06:30","07:35","DUR",23,3,2020,"JNB"
"KL 2480","06:30","07:35","DUR",23,3,2020,"JNB"
"SA 8160","06:35","08:30","LUN",23,3,2020,"JNB"
"SA 1761","06:40","07:35","GBE",23,3,2020,"JNB"
"KL 2484","06:45","08:15","ELS",23,3,2020,"JNB"
"KQ 4600","06:45","08:15","ELS",23,3,2020,"JNB"
"MN 801","06:45","08:15","ELS",23,3,2020,"JNB"
"EY 1270","06:45","08:15","ELS",23,3,2020,"JNB"
"DT 576","06:50","09:50","LAD",23,3,2020,"JNB"
"SA 8080","06:50","07:40","SHO",23,3,2020,"JNB"
"BA 6401","07:00","09:10","CPT",23,3,2020,"JNB"
"BA 6201","07:00","08:05","DUR",23,3,2020,"JNB"
"BA 6233","08:10","09:50","PLZ",23,3,2020,"JNB"
"FA* 412","08:10","09:25","DUR",23,3,2020,"JNB"
"FA* 101","08:15","10:30","CPT",23,3,2020,"JNB"
"TM 312","08:20","09:30","MPM",23,3,2020,"JNB"
"SA 7099","08:20","09:30","MPM",23,3,2020,"JNB"
"FA* 129","08:20","10:25","CPT",23,3,2020,"JNB"
"SA 8403","08:25","09:20","BFN",23,3,2020,"JNB"
"FJW 8332","08:30","10:10","HRE",23,3,2020,"JNB"
"SA 8152","08:30","11:00","NLA",23,3,2020,"JNB"
"JE 245","08:35","09:45","DUR",23,3,2020,"JNB"
"SA 2049","08:35","09:45","DUR",23,3,2020,"JNB"
"UA 7243","08:50","10:55","CPT",23,3,2020,"JNB"
"OZ 6597","08:50","10:55","CPT",23,3,2020,"JNB"
"NZ 3105","08:50","10:55","CPT",23,3,2020,"JNB"
"SA 313","08:50","10:55","CPT",23,3,2020,"JNB"
"BA 6203","08:55","10:00","DUR",23,3,2020,"JNB"
"KEM 702","09:00","11:30","PBZ",23,3,2020,"JNB"
"SA 6710","09:00","10:00","MPM",23,3,2020,"JNB"
"KQ 4658","09:10","11:20","CPT",23,3,2020,"JNB"
"CV 7151","09:10","14:20","NBO",23,3,2020,"JNB"
"MN 121","09:10","11:20","CPT",23,3,2020,"JNB"
"KL 2472","09:10","11:20","CPT",23,3,2020,"JNB"
"SA 1797","09:20","11:40","FBM",23,3,2020,"JNB"
"SA 1103","09:20","10:30","KIM",23,3,2020,"JNB"
"FA* 292","09:25","11:35","CPT",23,3,2020,"JNB"
"ET 3806","10:00","16:30","ADD",23,3,2020,"JNB"
"MN 111","10:00","12:10","CPT",23,3,2020,"JNB"
"SA 8861","10:00","11:00","SZK",23,3,2020,"JNB"
"CV 7147","10:00","14:20","NBO",23,3,2020,"JNB"
"CA 868","10:10","04:55","SZX",23,3,2020,"JNB"
"SA 7132","10:10","04:55","SZX",23,3,2020,"JNB"
"SA 8471","10:10","11:45","ELS",23,3,2020,"JNB"
"ZH 1998","10:10","04:55","SZX",23,3,2020,"JNB"
"CA 7601","10:15","12:20","CPT",23,3,2020,"JNB"
"SA 323","10:15","12:20","CPT",23,3,2020,"JNB"
"NZ 3101","10:15","12:20","CPT",23,3,2020,"JNB"
"SK 9374","10:15","12:20","CPT",23,3,2020,"JNB"
"UA 7247","10:15","12:20","CPT",23,3,2020,"JNB"
"LA 8594","10:15","12:20","CPT",23,3,2020,"JNB"
"MS 9442","10:15","12:20","CPT",23,3,2020,"JNB"
"B6 5205","10:15","12:20","CPT",23,3,2020,"JNB"
"SA 8141","10:20","12:40","WVB",23,3,2020,"JNB"
"KEM 602","10:20","11:50","MGH",23,3,2020,"JNB"
"SA 2011","10:25","12:35","CPT",23,3,2020,"JNB"
"JE 131","10:25","12:35","CPT",23,3,2020,"JNB"
"SA 186","10:30","14:50","DAR",23,3,2020,"JNB"
"SA 62","10:30","12:25","LUN",23,3,2020,"JNB"
"MS 9446","10:30","12:05","HRE",23,3,2020,"JNB"
"MS 9448","10:30","12:25","LUN",23,3,2020,"JNB"
"SA 22","10:30","12:05","HRE",23,3,2020,"JNB"
"LA 8059","12:00","16:50","GRU",23,3,2020,"JNB"
"P0 41","12:00","14:30","NLA",23,3,2020,"JNB"
"BP 212","12:00","13:05","GBE",23,3,2020,"JNB"
"FA* 216","12:00","14:20","CPT",23,3,2020,"JNB"
"SW 2723","12:10","17:15","NBO",23,3,2020,"JNB"
"KQ 761","12:10","17:15","NBO",23,3,2020,"JNB"
"SA 1227","12:15","13:20","HDS",23,3,2020,"JNB"
"ET 21","12:20","14:35","BLZ",23,3,2020,"JNB"
"BA 6275","12:20","14:20","WDH",23,3,2020,"JNB"
"TK 42","12:30","13:50","DUR",23,3,2020,"JNB"
"FA* 373","12:35","14:15","PLZ",23,3,2020,"JNB"
"BA 6417","12:40","14:50","CPT",23,3,2020,"JNB"
"QR 6330","12:40","14:50","CPT",23,3,2020,"JNB"
"SA 1769","12:40","13:35","GBE",23,3,2020,"JNB"
"BA 6211","12:45","13:50","DUR",23,3,2020,"JNB"
"QR 6310","12:45","13:50","DUR",23,3,2020,"JNB"
"MP 8372","12:45","14:20","HRE",23,3,2020,"JNB"
"JE 139","12:50","15:00","CPT",23,3,2020,"JNB"
"SA 2013","12:50","15:00","CPT",23,3,2020,"JNB"
"FJW 8334","12:55","14:35","HRE",23,3,2020,"JNB"
"SA 8859","13:05","14:00","HDS",23,3,2020,"JNB"
"JE 253","13:10","14:20","DUR",23,3,2020,"JNB"
"SA 2045","13:10","14:20","DUR",23,3,2020,"JNB"
"QR 1364","13:10","23:05","DOH",23,3,2020,"JNB"
"AT 9790","13:10","23:05","DOH",23,3,2020,"JNB"
"JE 821","14:00","15:55","GRJ",23,3,2020,"JNB"
"SA 2077","14:00","15:55","GRJ",23,3,2020,"JNB"
"QR 6332","14:05","16:15","CPT",23,3,2020,"JNB"
"TM 2352","14:05","16:05","BEW",23,3,2020,"JNB"
"BA 6419","14:05","16:15","CPT",23,3,2020,"JNB"
"KP 1011","14:10","20:25","ADD",23,3,2020,"JNB"
"AI 7580","14:10","20:25","ADD",23,3,2020,"JNB"
"SA 7200","14:10","20:25","ADD",23,3,2020,"JNB"
"SQ 6066","14:10","20:25","ADD",23,3,2020,"JNB"
"KU 6808","14:10","20:25","ADD",23,3,2020,"JNB"
"OZ 9773","14:10","20:25","ADD",23,3,2020,"JNB"
"ET 808","14:10","20:25","ADD",23,3,2020,"JNB"
"SV 949","14:35","19:35","NBO",23,3,2020,"JNB"
"KQ 4614","14:35","16:30","GRJ",23,3,2020,"JNB"
"MN 901","14:35","16:30","GRJ",23,3,2020,"JNB"
"AF 6652","14:35","16:30","GRJ",23,3,2020,"JNB"
"FA* 262","14:50","16:00","DUR",23,3,2020,"JNB"
"JE 147","14:50","17:00","CPT",23,3,2020,"JNB"
"SA 2025","14:50","17:00","CPT",23,3,2020,"JNB"
"FA* 382","14:55","16:25","ELS",23,3,2020,"JNB"
"SA 8062","15:00","16:00","MSU",23,3,2020,"JNB"
"QR 8775","15:05","20:10","NBO",23,3,2020,"JNB"
"MN 105","15:25","17:35","CPT",23,3,2020,"JNB"
"AF 6646","15:25","17:35","CPT",23,3,2020,"JNB"
"KQ 4638","15:25","17:35","CPT",23,3,2020,"JNB"
"SA 8445","16:05","17:15","RCB",23,3,2020,"JNB"
