"flight","departure_time","arrival_time","origin","day","month","year","airport"
"SA 7209","09:25","12:30","SEZ",21,3,2020,"JNB"
"AZ 4485","09:25","12:30","SEZ",21,3,2020,"JNB"
"EY 4148","09:25","12:30","SEZ",21,3,2020,"JNB"
"TP 6823","11:25","12:30","MPM",21,3,2020,"JNB"
"AI 7091","09:25","12:30","SEZ",21,3,2020,"JNB"
"HM 61","09:25","12:30","SEZ",21,3,2020,"JNB"
"TM 8143","11:25","12:30","MPM",21,3,2020,"JNB"
"SA 143","11:25","12:30","MPM",21,3,2020,"JNB"
"OZ 6791","10:40","12:40","CPT",21,3,2020,"JNB"
"NZ 3279","10:40","12:40","CPT",21,3,2020,"JNB"
"VA 5535","10:40","12:40","CPT",21,3,2020,"JNB"
"SQ 479","10:40","12:40","CPT",21,3,2020,"JNB"
"SA 8153","11:35","14:05","NLA",21,3,2020,"JNB"
"SA 8457","13:10","14:05","GBE",21,3,2020,"JNB"
"SA 2040","13:10","14:15","DUR",21,3,2020,"JNB"
"JE 264","13:10","14:15","DUR",21,3,2020,"JNB"
"FA* 281","13:05","14:15","DUR",21,3,2020,"JNB"
"SA 8111","12:50","14:15","BUQ",21,3,2020,"JNB"
"FA* 293","12:05","14:15","CPT",21,3,2020,"JNB"
"SA 75","12:35","14:20","WDH",21,3,2020,"JNB"
"QR 6337","12:20","14:20","CPT",21,3,2020,"JNB"
"BA 6414","12:20","14:20","CPT",21,3,2020,"JNB"
"LH 9559","12:35","14:20","WDH",21,3,2020,"JNB"
"SA 8768","13:00","14:25","UTN",21,3,2020,"JNB"
"SA 8842","13:35","14:25","MQP",21,3,2020,"JNB"
"SA 23","12:50","14:30","HRE",21,3,2020,"JNB"
"SA 8854","13:15","14:35","PHW",21,3,2020,"JNB"
"SA 8862","13:30","14:35","SZK",21,3,2020,"JNB"
"AY 6009","06:55","14:40","DOH",21,3,2020,"JNB"
"AT 9792","06:55","14:40","DOH",21,3,2020,"JNB"
"RJ 3830","06:55","14:40","DOH",21,3,2020,"JNB"
"QR 1367","06:55","14:40","DOH",21,3,2020,"JNB"
"S7 4657","06:55","14:40","DOH",21,3,2020,"JNB"
"SA 41","13:05","14:45","VFA",21,3,2020,"JNB"
"FA* 209","14:00","16:05","CPT",21,3,2020,"JNB"
"SA 8205","13:05","16:15","POL",21,3,2020,"JNB"
"KQ 4629","15:10","16:15","DUR",21,3,2020,"JNB"
"KL 2482","15:10","16:15","DUR",21,3,2020,"JNB"
"EY 1264","15:10","16:15","DUR",21,3,2020,"JNB"
"AF 6664","15:10","16:15","DUR",21,3,2020,"JNB"
"MN 612","15:10","16:15","DUR",21,3,2020,"JNB"
"FJW 8335","14:30","16:15","HRE",21,3,2020,"JNB"
"SA 8410","15:25","16:20","BFN",21,3,2020,"JNB"
"DL 200","19:05","16:20","ATL",21,3,2020,"JNB"
"SW 2728","13:05","16:20","NBO",21,3,2020,"JNB"
"EY 4047","13:05","16:20","NBO",21,3,2020,"JNB"
"KQ 762","13:05","16:20","NBO",21,3,2020,"JNB"
"FA* 374","14:50","16:25","PLZ",21,3,2020,"JNB"
"SA 1012","15:30","16:30","BFN",21,3,2020,"JNB"
"SA 7161","10:10","16:35","DXB",21,3,2020,"JNB"
"LY 8782","11:35","16:35","SYD",21,3,2020,"JNB"
"EK 763","10:10","16:35","DXB",21,3,2020,"JNB"
"QF 63","11:35","16:35","SYD",21,3,2020,"JNB"
"MH 5534","10:10","16:45","AUH",21,3,2020,"JNB"
"EY 604","10:10","16:45","AUH",21,3,2020,"JNB"
"AZ 3930","10:10","16:45","AUH",21,3,2020,"JNB"
"MU 8101","10:10","16:45","AUH",21,3,2020,"JNB"
"HU 8819","10:10","16:45","AUH",21,3,2020,"JNB"
"KE 7976","10:10","16:45","AUH",21,3,2020,"JNB"
"KEM 701","15:30","18:00","PBZ",21,3,2020,"JNB"
"BA 6418","16:00","18:00","CPT",21,3,2020,"JNB"
"QR 6341","16:00","18:00","CPT",21,3,2020,"JNB"
"SA 187","15:35","18:05","DAR",21,3,2020,"JNB"
"SA 145","17:05","18:10","MPM",21,3,2020,"JNB"
"SA 1776","17:15","18:10","GBE",21,3,2020,"JNB"
"SA 8760","16:55","18:10","UTT",21,3,2020,"JNB"
"SA 7098","17:10","18:20","MPM",21,3,2020,"JNB"
"TM 307","17:10","18:20","MPM",21,3,2020,"JNB"
"SA 161","15:20","18:25","EBB",21,3,2020,"JNB"
"FA* 383","17:00","18:25","ELS",21,3,2020,"JNB"
"FA* 116","16:25","18:25","CPT",21,3,2020,"JNB"
"KQ 4607","17:05","18:30","ELS",21,3,2020,"JNB"
"MN 804","17:05","18:30","ELS",21,3,2020,"JNB"
"KL 2497","17:05","18:30","ELS",21,3,2020,"JNB"
"BP 211","17:35","18:40","GBE",21,3,2020,"JNB"
"LX 4135","16:45","18:40","CPT",21,3,2020,"JNB"
"MS 9553","16:45","18:40","CPT",21,3,2020,"JNB"
"NZ 3106","16:45","18:40","CPT",21,3,2020,"JNB"
"BA 6398","16:10","18:40","MRU",21,3,2020,"JNB"
"B6 5206","16:45","18:40","CPT",21,3,2020,"JNB"
"SA 354","16:45","18:40","CPT",21,3,2020,"JNB"
"SA 185","15:45","18:50","NBO",21,3,2020,"JNB"
"QR 6343","17:00","19:00","CPT",21,3,2020,"JNB"
"BA 6422","17:00","19:00","CPT",21,3,2020,"JNB"
"SA 65","18:10","20:10","LUN",21,3,2020,"JNB"
"MS 9455","18:10","20:10","LUN",21,3,2020,"JNB"
"SA 2056","19:15","20:20","DUR",21,3,2020,"JNB"
"JE 284","19:15","20:20","DUR",21,3,2020,"JNB"
"KL 2500","18:30","20:30","CPT",21,3,2020,"JNB"
"MN 120","18:30","20:30","CPT",21,3,2020,"JNB"
"FA* 219","18:35","20:45","CPT",21,3,2020,"JNB"
"BA 6438","19:00","21:10","CPT",21,3,2020,"JNB"
"SA 8132","14:30","21:15","HLE",21,3,2020,"JNB"
"FA* 211","19:10","21:15","CPT",21,3,2020,"JNB"
"SA 2050","20:30","21:35","DUR",21,3,2020,"JNB"
"JE 288","20:30","21:35","DUR",21,3,2020,"JNB"
"FA* 289","20:30","21:45","DUR",21,3,2020,"JNB"
"MF 9919","10:15","22:05","AMS",21,3,2020,"JNB"
"KL 591","10:15","22:05","AMS",21,3,2020,"JNB"
"DL 9600","10:15","22:05","AMS",21,3,2020,"JNB"
"AF 8283","10:15","22:05","AMS",21,3,2020,"JNB"
"FA* 393","22:00","23:05","DUR",21,3,2020,"JNB"
"TK 6506","16:10","00:50","IST",21,3,2020,"JNB"
"ET 1020","19:00","01:25","LBV",21,3,2020,"JNB"
"KP 60","19:00","01:25","LBV",21,3,2020,"JNB"
"TK 6506","16:10","00:50","IST",22,3,2020,"JNB"
"KQ 764","21:50","01:05","NBO",22,3,2020,"JNB"
"EY 4075","21:50","01:05","NBO",22,3,2020,"JNB"
"SW 2722","21:50","01:05","NBO",22,3,2020,"JNB"
"WY 5396","21:50","01:05","NBO",22,3,2020,"JNB"
"ET 1020","19:00","01:25","LBV",22,3,2020,"JNB"
"KP 60","19:00","01:25","LBV",22,3,2020,"JNB"
"WB 102","22:35","02:25","KGL",22,3,2020,"JNB"
"SA 7169","22:35","02:25","KGL",22,3,2020,"JNB"
"ET 859","23:30","03:55","ADD",22,3,2020,"JNB"
"KP 1200","23:30","03:55","ADD",22,3,2020,"JNB"
"KU 6859","23:30","03:55","ADD",22,3,2020,"JNB"
"SA 7203","23:30","03:55","ADD",22,3,2020,"JNB"
"SA 59","00:30","05:15","FIH",22,3,2020,"JNB"
"SA 61","22:35","05:25","LOS",22,3,2020,"JNB"
"EK 767","23:25","05:35","DXB",22,3,2020,"JNB"
"SA 7152","23:25","05:35","DXB",22,3,2020,"JNB"
"SA 7231","01:30","06:10","SIN",22,3,2020,"JNB"
"SQ 478","01:30","06:10","SIN",22,3,2020,"JNB"
"VA 5538","01:30","06:10","SIN",22,3,2020,"JNB"
"OZ 6792","01:30","06:10","SIN",22,3,2020,"JNB"
"NZ 3278","01:30","06:10","SIN",22,3,2020,"JNB"
"NH 6274","01:30","06:10","SIN",22,3,2020,"JNB"
"MS 839","23:00","07:05","CAI",22,3,2020,"JNB"
"A3 1334","23:00","07:05","CAI",22,3,2020,"JNB"
"EY 4910","23:00","07:05","CAI",22,3,2020,"JNB"
"SA 7208","23:00","07:05","CAI",22,3,2020,"JNB"
"BA 55","18:10","07:15","LHR",22,3,2020,"JNB"
"UA 7251","18:05","07:15","LHR",22,3,2020,"JNB"
"SQ 6109","17:30","07:15","GRU",22,3,2020,"JNB"
"AA 6445","18:10","07:15","LHR",22,3,2020,"JNB"
"AY 5945","18:10","07:15","LHR",22,3,2020,"JNB"
"IB 7317","18:10","07:15","LHR",22,3,2020,"JNB"
"SA 235","18:05","07:15","LHR",22,3,2020,"JNB"
"TP 6847","18:05","07:15","LHR",22,3,2020,"JNB"
"SK 9355","18:05","07:15","LHR",22,3,2020,"JNB"
"AC 6852","18:05","07:15","LHR",22,3,2020,"JNB"
"SA 223","17:30","07:15","GRU",22,3,2020,"JNB"
"JE 242","06:10","07:15","DUR",22,3,2020,"JNB"
"SA 2032","06:10","07:15","DUR",22,3,2020,"JNB"
"FA* 411","06:15","07:30","DUR",22,3,2020,"JNB"
"LA 5649","00:30","07:30","HKG",22,3,2020,"JNB"
"B6 5201","11:15","08:05","JFK",22,3,2020,"JNB"
"SA 204","11:15","08:05","JFK",22,3,2020,"JNB"
"UA 7226","11:15","08:05","JFK",22,3,2020,"JNB"
"AC 6850","11:15","08:05","JFK",22,3,2020,"JNB"
"HM 6440","11:15","08:05","JFK",22,3,2020,"JNB"
"MN 636","07:10","08:15","DUR",22,3,2020,"JNB"
"KQ 4661","07:10","08:15","DUR",22,3,2020,"JNB"
"QR 4665","07:15","08:20","GBE",22,3,2020,"JNB"
"BP 201","07:15","08:20","GBE",22,3,2020,"JNB"
"SA 261","20:45","08:25","FRA",22,3,2020,"JNB"
"TP 6811","20:45","08:25","FRA",22,3,2020,"JNB"
"AC 6870","20:45","08:25","FRA",22,3,2020,"JNB"
"UA 7241","20:45","08:25","FRA",22,3,2020,"JNB"
"SK 9361","20:45","08:25","FRA",22,3,2020,"JNB"
"LH 9544","20:45","08:25","FRA",22,3,2020,"JNB"
"TM 8147","07:30","08:35","MPM",22,3,2020,"JNB"
"SA 147","07:30","08:35","MPM",22,3,2020,"JNB"
"FA* 287","07:40","08:45","DUR",22,3,2020,"JNB"
"UM 467","07:00","08:45","HRE",22,3,2020,"JNB"
"SA 25","07:20","09:00","HRE",22,3,2020,"JNB"
"SA 8081","08:10","09:15","SHO",22,3,2020,"JNB"
"SA 67","07:20","09:20","LUN",22,3,2020,"JNB"
"OS 7315","22:00","09:25","FRA",22,3,2020,"JNB"
"SA 7572","22:00","09:25","FRA",22,3,2020,"JNB"
"SN 7206","22:00","09:25","FRA",22,3,2020,"JNB"
"BA 6248","08:25","10:00","PLZ",22,3,2020,"JNB"
"SA 2062","08:25","10:05","PLZ",22,3,2020,"JNB"
"JE 534","08:25","10:05","PLZ",22,3,2020,"JNB"
"RJ 3828","02:10","10:05","DOH",22,3,2020,"JNB"
"AY 6005","02:10","10:05","DOH",22,3,2020,"JNB"
"QR 1363","02:10","10:05","DOH",22,3,2020,"JNB"
"AT 9793","02:10","10:05","DOH",22,3,2020,"JNB"
"KQ 4643","08:10","10:10","CPT",22,3,2020,"JNB"
"KL 2494","08:10","10:10","CPT",22,3,2020,"JNB"
"MN 118","08:10","10:10","CPT",22,3,2020,"JNB"
"AA 6753","21:10","10:15","LHR",22,3,2020,"JNB"
"BA 57","21:10","10:15","LHR",22,3,2020,"JNB"
"IB 7319","21:10","10:15","LHR",22,3,2020,"JNB"
"LX 288","22:40","10:20","ZRH",22,3,2020,"JNB"
"FA* 237","08:40","10:20","PLZ",22,3,2020,"JNB"
"SA 7241","22:40","10:20","ZRH",22,3,2020,"JNB"
"KQ 4603","09:00","10:25","ELS",22,3,2020,"JNB"
"EY 1268","09:00","10:25","ELS",22,3,2020,"JNB"
"MN 802","09:00","10:25","ELS",22,3,2020,"JNB"
"MP 8561","22:45","10:30","AMS",22,3,2020,"JNB"
"JE 144","08:45","10:40","CPT",22,3,2020,"JNB"
"SA 2012","08:45","10:40","CPT",22,3,2020,"JNB"
"SA 1004","09:40","10:40","BFN",22,3,2020,"JNB"
"SA 8404","09:50","10:45","BFN",22,3,2020,"JNB"
"FA* 201","08:35","10:45","CPT",22,3,2020,"JNB"
"BA 6234","10:25","12:00","PLZ",22,3,2020,"JNB"
"QR 6325","10:25","12:00","PLZ",22,3,2020,"JNB"
"SA 1766","11:10","12:05","GBE",22,3,2020,"JNB"
"FA* 291","10:05","12:10","CPT",22,3,2020,"JNB"
"FA* 299","09:55","12:10","CPT",22,3,2020,"JNB"
"SA 2042","11:10","12:15","DUR",22,3,2020,"JNB"
"JE 258","11:10","12:15","DUR",22,3,2020,"JNB"
"SA 8852","11:20","12:20","HDS",22,3,2020,"JNB"
"FJW 8333","10:40","12:25","HRE",22,3,2020,"JNB"
"TM 8143","11:25","12:30","MPM",22,3,2020,"JNB"
"SA 143","11:25","12:30","MPM",22,3,2020,"JNB"
"HM 61","09:25","12:30","SEZ",22,3,2020,"JNB"
"AI 7091","09:25","12:30","SEZ",22,3,2020,"JNB"
"SA 7209","09:25","12:30","SEZ",22,3,2020,"JNB"
"AZ 4485","09:25","12:30","SEZ",22,3,2020,"JNB"
"EY 4148","09:25","12:30","SEZ",22,3,2020,"JNB"
"SQ 479","10:40","12:40","CPT",22,3,2020,"JNB"
"NZ 3279","10:40","12:40","CPT",22,3,2020,"JNB"
"OZ 6791","10:40","12:40","CPT",22,3,2020,"JNB"
"VA 5535","10:40","12:40","CPT",22,3,2020,"JNB"
"SA 8810","11:55","12:50","PTG",22,3,2020,"JNB"
"KL 2473","10:55","12:55","CPT",22,3,2020,"JNB"
"AI 7279","10:40","12:55","RUN",22,3,2020,"JNB"
"MN 114","10:55","12:55","CPT",22,3,2020,"JNB"
"UU 341","10:40","12:55","RUN",22,3,2020,"JNB"
"SA 8153","11:35","14:05","NLA",22,3,2020,"JNB"
"SA 8457","13:10","14:05","GBE",22,3,2020,"JNB"
"8Z* 10","11:25","14:10","FBM",22,3,2020,"JNB"
"SA 2040","13:10","14:15","DUR",22,3,2020,"JNB"
"FA* 293","12:05","14:15","CPT",22,3,2020,"JNB"
"SA 8111","12:50","14:15","BUQ",22,3,2020,"JNB"
"JE 264","13:10","14:15","DUR",22,3,2020,"JNB"
"LH 9559","12:35","14:20","WDH",22,3,2020,"JNB"
"ET 1107","12:35","14:20","WDH",22,3,2020,"JNB"
"QR 6337","12:20","14:20","CPT",22,3,2020,"JNB"
"BA 6414","12:20","14:20","CPT",22,3,2020,"JNB"
"LX 4137","12:35","14:20","WDH",22,3,2020,"JNB"
"SA 75","12:35","14:20","WDH",22,3,2020,"JNB"
"SA 8768","13:00","14:25","UTN",22,3,2020,"JNB"
"SA 8842","13:35","14:25","MQP",22,3,2020,"JNB"
"SA 23","12:50","14:30","HRE",22,3,2020,"JNB"
"SA 8862","13:30","14:35","SZK",22,3,2020,"JNB"
"SA 8854","13:15","14:35","PHW",22,3,2020,"JNB"
"SA 49","13:00","14:40","LVI",22,3,2020,"JNB"
"FA* 227","12:45","14:40","GRJ",22,3,2020,"JNB"
"JE 824","13:05","14:45","GRJ",22,3,2020,"JNB"
"SA 41","13:05","14:45","VFA",22,3,2020,"JNB"
"FA* 247","13:15","14:45","ELS",22,3,2020,"JNB"
"SA 2074","13:05","14:45","GRJ",22,3,2020,"JNB"
"QR 1377","06:55","14:50","DOH",22,3,2020,"JNB"
"MN 612","15:10","16:15","DUR",22,3,2020,"JNB"
"KQ 4629","15:10","16:15","DUR",22,3,2020,"JNB"
"KL 2482","15:10","16:15","DUR",22,3,2020,"JNB"
"EY 1264","15:10","16:15","DUR",22,3,2020,"JNB"
"AF 6664","15:10","16:15","DUR",22,3,2020,"JNB"
"BA 6206","15:10","16:15","DUR",22,3,2020,"JNB"
"FJW 8335","14:30","16:15","HRE",22,3,2020,"JNB"
"DL 200","19:05","16:20","ATL",22,3,2020,"JNB"
"FA* 213","14:10","16:20","CPT",22,3,2020,"JNB"
"EY 4047","13:05","16:20","NBO",22,3,2020,"JNB"
"KQ 762","13:05","16:20","NBO",22,3,2020,"JNB"
"SW 2728","13:05","16:20","NBO",22,3,2020,"JNB"
"FA* 374","14:50","16:25","PLZ",22,3,2020,"JNB"
"SA 8832","15:30","16:25","MQP",22,3,2020,"JNB"
"SQ 7344","11:45","16:30","SIN",22,3,2020,"JNB"
"SA 1012","15:30","16:30","BFN",22,3,2020,"JNB"
"SA 7161","10:10","16:35","DXB",22,3,2020,"JNB"
"QF 63","11:35","16:35","SYD",22,3,2020,"JNB"
"FA* 243","15:05","16:35","ELS",22,3,2020,"JNB"
"LY 8782","11:35","16:35","SYD",22,3,2020,"JNB"
"EK 763","10:10","16:35","DXB",22,3,2020,"JNB"
"SA 1108","15:30","16:40","KIM",22,3,2020,"JNB"
"FA* 257","14:45","16:40","GRJ",22,3,2020,"JNB"
"AZ 3930","10:10","16:45","AUH",22,3,2020,"JNB"
"MH 5534","10:10","16:45","AUH",22,3,2020,"JNB"
"KEM 701","15:30","18:00","PBZ",22,3,2020,"JNB"
"TM 315","16:50","18:00","MPM",22,3,2020,"JNB"
"QR 6341","16:00","18:00","CPT",22,3,2020,"JNB"
"BA 6418","16:00","18:00","CPT",22,3,2020,"JNB"
"SA 7093","16:50","18:00","MPM",22,3,2020,"JNB"
"SA 8744","17:00","18:00","PZB",22,3,2020,"JNB"
"SA 187","15:35","18:05","DAR",22,3,2020,"JNB"
"SA 145","17:05","18:10","MPM",22,3,2020,"JNB"
"SA 8760","16:55","18:10","UTT",22,3,2020,"JNB"
"SA 2076","16:30","18:10","GRJ",22,3,2020,"JNB"
"JE 826","16:30","18:10","GRJ",22,3,2020,"JNB"
"TK 8343","16:25","18:10","WDH",22,3,2020,"JNB"
"KQ 4335","16:25","18:10","WDH",22,3,2020,"JNB"
"ET 1189","16:25","18:10","WDH",22,3,2020,"JNB"
"SW 727","16:25","18:10","WDH",22,3,2020,"JNB"
"FA* 120","16:10","18:15","CPT",22,3,2020,"JNB"
"FA* 271","17:05","18:20","DUR",22,3,2020,"JNB"
"SA 8087","17:25","18:20","SHO",22,3,2020,"JNB"
"FA* 383","17:00","18:25","ELS",22,3,2020,"JNB"
"SA 161","15:20","18:25","EBB",22,3,2020,"JNB"
"BA 6212","17:30","18:35","DUR",22,3,2020,"JNB"
"SA 8459","17:40","18:35","GBE",22,3,2020,"JNB"
"SA 8247","16:45","18:35","BEW",22,3,2020,"JNB"
"SA 354","16:45","18:40","CPT",22,3,2020,"JNB"
"B6 5206","16:45","18:40","CPT",22,3,2020,"JNB"
"BA 6426","18:00","20:00","CPT",22,3,2020,"JNB"
"SA 1014","19:05","20:10","BFN",22,3,2020,"JNB"
"MS 9455","18:10","20:10","LUN",22,3,2020,"JNB"
"BA 6230","18:35","20:10","PLZ",22,3,2020,"JNB"
"SA 65","18:10","20:10","LUN",22,3,2020,"JNB"
"SA 1114","19:05","20:15","KIM",22,3,2020,"JNB"
"SA 2056","19:15","20:20","DUR",22,3,2020,"JNB"
"JE 284","19:15","20:20","DUR",22,3,2020,"JNB"
"SA 8103","18:45","20:30","HRE",22,3,2020,"JNB"
"FA* 229","18:40","20:35","GRJ",22,3,2020,"JNB"
"FJW 8337","18:55","20:40","HRE",22,3,2020,"JNB"
"EY 1275","19:00","20:40","GRJ",22,3,2020,"JNB"
"KL 2488","19:00","20:40","GRJ",22,3,2020,"JNB"
"KQ 4619","19:00","20:40","GRJ",22,3,2020,"JNB"
"FA* 277","19:25","20:40","DUR",22,3,2020,"JNB"
"MN 914","19:00","20:40","GRJ",22,3,2020,"JNB"
"SA 2008","19:00","20:55","CPT",22,3,2020,"JNB"
"JE 168","19:00","20:55","CPT",22,3,2020,"JNB"
"BA 6438","19:00","21:00","CPT",22,3,2020,"JNB"
"SA 8165","18:55","21:00","LUN",22,3,2020,"JNB"
"SA 1780","20:10","21:05","GBE",22,3,2020,"JNB"
"BA 6214","20:15","21:20","DUR",22,3,2020,"JNB"
"SA 2050","20:30","21:35","DUR",22,3,2020,"JNB"
"JE 288","20:30","21:35","DUR",22,3,2020,"JNB"
"FA* 289","20:30","21:45","DUR",22,3,2020,"JNB"
"KL 591","10:15","22:05","AMS",22,3,2020,"JNB"
"DL 9600","10:15","22:05","AMS",22,3,2020,"JNB"
"MF 9919","10:15","22:05","AMS",22,3,2020,"JNB"
"AF 8283","10:15","22:05","AMS",22,3,2020,"JNB"
"FA* 215","20:20","22:25","CPT",22,3,2020,"JNB"
"FA* 239","20:50","22:30","PLZ",22,3,2020,"JNB"
"KQ 4637","21:30","22:35","DUR",22,3,2020,"JNB"
"MN 620","21:30","22:35","DUR",22,3,2020,"JNB"
"FA* 285","21:25","22:40","DUR",22,3,2020,"JNB"
"BA 6416","20:45","22:45","CPT",22,3,2020,"JNB"
"KQ 4673","20:50","22:50","CPT",22,3,2020,"JNB"
"MN 132","20:50","22:50","CPT",22,3,2020,"JNB"
"SA 2078","21:50","22:55","DUR",22,3,2020,"JNB"
"JE 296","21:50","22:55","DUR",22,3,2020,"JNB"
"KQ 4639","21:55","23:00","DUR",22,3,2020,"JNB"
"MN 626","21:55","23:00","DUR",22,3,2020,"JNB"
"FA* 393","22:00","23:05","DUR",22,3,2020,"JNB"
"DT 575","20:30","01:05","LAD",22,3,2020,"JNB"
"KP 62","18:50","01:25","DLA",22,3,2020,"JNB"
"ET 1026","18:50","01:25","DLA",22,3,2020,"JNB"
"KQ 764","21:50","01:05","NBO",23,3,2020,"JNB"
"EY 4075","21:50","01:05","NBO",23,3,2020,"JNB"
"SW 2722","21:50","01:05","NBO",23,3,2020,"JNB"
"WY 5396","21:50","01:05","NBO",23,3,2020,"JNB"
"DT 575","20:30","01:05","LAD",23,3,2020,"JNB"
"KP 62","18:50","01:25","DLA",23,3,2020,"JNB"
"ET 1026","18:50","01:25","DLA",23,3,2020,"JNB"
"WB 102","22:35","02:25","KGL",23,3,2020,"JNB"
"SA 7169","22:35","02:25","KGL",23,3,2020,"JNB"
"ET 3715","16:00","03:00","BRU",23,3,2020,"JNB"
"ET 859","23:30","03:55","ADD",23,3,2020,"JNB"
"KP 1200","23:30","03:55","ADD",23,3,2020,"JNB"
"KU 6859","23:30","03:55","ADD",23,3,2020,"JNB"
"SA 7203","23:30","03:55","ADD",23,3,2020,"JNB"
"S7 4847","20:40","04:35","DOH",23,3,2020,"JNB"
"QR 1365","20:40","04:35","DOH",23,3,2020,"JNB"
"SA 61","22:35","05:25","LOS",23,3,2020,"JNB"
"SA 7152","23:25","05:35","DXB",23,3,2020,"JNB"
"EK 767","23:25","05:35","DXB",23,3,2020,"JNB"
"QF 5024","22:25","07:00","TLV",23,3,2020,"JNB"
"LY 51","22:25","07:00","TLV",23,3,2020,"JNB"
"KQ 4625","06:00","07:05","DUR",23,3,2020,"JNB"
"MN 618","06:00","07:05","DUR",23,3,2020,"JNB"
"MS 839","23:00","07:05","CAI",23,3,2020,"JNB"
"CV 7147","19:30","07:10","LUX",23,3,2020,"JNB"
"AY 5945","18:10","07:15","LHR",23,3,2020,"JNB"
"IB 7317","18:10","07:15","LHR",23,3,2020,"JNB"
"SA 223","17:30","07:15","GRU",23,3,2020,"JNB"
"SQ 6109","17:30","07:15","GRU",23,3,2020,"JNB"
"SK 9355","18:05","07:15","LHR",23,3,2020,"JNB"
"AC 6852","18:05","07:15","LHR",23,3,2020,"JNB"
"SA 235","18:05","07:15","LHR",23,3,2020,"JNB"
"SA 2032","06:10","07:15","DUR",23,3,2020,"JNB"
"AA 6445","18:10","07:15","LHR",23,3,2020,"JNB"
"BA 55","18:10","07:15","LHR",23,3,2020,"JNB"
"UA 7251","18:05","07:15","LHR",23,3,2020,"JNB"
"JE 242","06:10","07:15","DUR",23,3,2020,"JNB"
"TP 6847","18:05","07:15","LHR",23,3,2020,"JNB"
"CA 867","00:40","07:30","SZX",23,3,2020,"JNB"
"FA* 411","06:15","07:30","DUR",23,3,2020,"JNB"
"BA 6200","06:25","07:30","DUR",23,3,2020,"JNB"
"LA 8058","17:55","07:40","GRU",23,3,2020,"JNB"
"SA 7092","06:30","07:40","MPM",23,3,2020,"JNB"
"TM 301","06:30","07:40","MPM",23,3,2020,"JNB"
"SA 204","11:15","08:05","JFK",23,3,2020,"JNB"
"HM 6440","11:15","08:05","JFK",23,3,2020,"JNB"
"UA 7226","11:15","08:05","JFK",23,3,2020,"JNB"
"BP 201","07:00","08:05","GBE",23,3,2020,"JNB"
"QR 4665","07:00","08:05","GBE",23,3,2020,"JNB"
"SA 8402","07:15","08:05","BFN",23,3,2020,"JNB"
"B6 5201","11:15","08:05","JFK",23,3,2020,"JNB"
"AC 6850","11:15","08:05","JFK",23,3,2020,"JNB"
"QR 6359","06:35","08:10","PLZ",23,3,2020,"JNB"
"BA 6400","06:10","08:10","CPT",23,3,2020,"JNB"
"BA 6232","06:35","08:10","PLZ",23,3,2020,"JNB"
"AC 6870","20:45","08:25","FRA",23,3,2020,"JNB"
"UA 7241","20:45","08:25","FRA",23,3,2020,"JNB"
"TP 6811","20:45","08:25","FRA",23,3,2020,"JNB"
"SK 9361","20:45","08:25","FRA",23,3,2020,"JNB"
"LH 9544","20:45","08:25","FRA",23,3,2020,"JNB"
"SA 261","20:45","08:25","FRA",23,3,2020,"JNB"
"SA 8453","07:30","08:25","GBE",23,3,2020,"JNB"
"SA 8462","06:45","08:30","PLZ",23,3,2020,"JNB"
"KQ 4641","06:30","08:30","CPT",23,3,2020,"JNB"
"KL 2494","06:30","08:30","CPT",23,3,2020,"JNB"
"MN 100","06:30","08:30","CPT",23,3,2020,"JNB"
"SA 8422","07:30","08:40","KIM",23,3,2020,"JNB"
"FA* 287","07:40","08:45","DUR",23,3,2020,"JNB"
"SA 1102","07:35","08:45","KIM",23,3,2020,"JNB"
"RJ 3828","02:10","10:05","DOH",23,3,2020,"JNB"
"AY 6005","02:10","10:05","DOH",23,3,2020,"JNB"
"AT 9793","02:10","10:05","DOH",23,3,2020,"JNB"
"QR 1363","02:10","10:05","DOH",23,3,2020,"JNB"
"FA* 370","08:30","10:10","PLZ",23,3,2020,"JNB"
"IB 7319","21:10","10:15","LHR",23,3,2020,"JNB"
"BA 57","21:10","10:15","LHR",23,3,2020,"JNB"
"AA 6753","21:10","10:15","LHR",23,3,2020,"JNB"
"LX 288","22:40","10:20","ZRH",23,3,2020,"JNB"
"FA* 251","08:20","10:20","GRJ",23,3,2020,"JNB"
"SA 7241","22:40","10:20","ZRH",23,3,2020,"JNB"
"SA 8101","08:40","10:25","HRE",23,3,2020,"JNB"
"KQ 4603","09:00","10:25","ELS",23,3,2020,"JNB"
"EY 1268","09:00","10:25","ELS",23,3,2020,"JNB"
"P0 40","07:55","10:25","NLA",23,3,2020,"JNB"
"MN 802","09:00","10:25","ELS",23,3,2020,"JNB"
"MP 8371","22:45","10:30","AMS",23,3,2020,"JNB"
"BA 6224","09:30","10:35","DUR",23,3,2020,"JNB"
"FA* 389","09:10","10:35","ELS",23,3,2020,"JNB"
"QR 6309","09:30","10:35","DUR",23,3,2020,"JNB"
"JE 144","08:45","10:40","CPT",23,3,2020,"JNB"
"SA 2012","08:45","10:40","CPT",23,3,2020,"JNB"
"SA 8404","09:50","10:45","BFN",23,3,2020,"JNB"
"FA* 201","08:35","10:45","CPT",23,3,2020,"JNB"
"SW 2724","07:45","10:55","NBO",23,3,2020,"JNB"
"SA 6711","11:00","12:00","MPM",23,3,2020,"JNB"
